@@SEQUENCEID	BINID	LENGTH
RL|S1|C5613	14
RL|S1|C5614	5
RL|S1|C5615	5
RL|S1|C5616	6
RL|S1|C5617	6
RL|S1|C5618	14
RL|S1|C5619	13
RL|S1|C5620	6
RL|S1|C5621	6
RL|S1|C5622	5
RL|S1|C5623	5
RL|S1|C5624	14
RL|S1|C5625	43
RL|S1|C5626	5
RL|S1|C5627	24
RL|S1|C5628	6
RL|S1|C5629	13
RL|S1|C5630	46
RL|S1|C5631	6
RL|S1|C5632	31
RL|S1|C5633	14
RL|S1|C5634	6
RL|S1|C5635	13
RL|S1|C5636	13
RL|S1|C5637	6
RL|S1|C5638	6
RL|S1|C5639	14
RL|S1|C5640	5
RL|S1|C5641	14
RL|S1|C5642	5
RL|S1|C5643	6
RL|S1|C5644	5
RL|S1|C5645	37
RL|S1|C5646	13
RL|S1|C5647	34
RL|S1|C5648	14
RL|S1|C5649	6
RL|S1|C5650	36
RL|S1|C5651	14
RL|S1|C5652	14
RL|S1|C5653	6
RL|S1|C5654	14
RL|S1|C5655	5
RL|S1|C5656	5
RL|S1|C5657	6
RL|S1|C5658	14
RL|S1|C5659	6
RL|S1|C5660	5
RL|S1|C5661	6
RL|S1|C5662	5
RL|S1|C5663	13
RL|S1|C5664	5
RL|S1|C5665	14
RL|S1|C5666	6
RL|S1|C5667	13
RL|S1|C5668	14
RL|S1|C5669	14
RL|S1|C5670	5
RL|S1|C5671	14
RL|S1|C5672	13
RL|S1|C5673	6
RL|S1|C5674	6
RL|S1|C5675	5
RL|S1|C5676	14
RL|S1|C5677	14
RL|S1|C5678	46
RL|S1|C5679	15
RL|S1|C5680	6
RL|S1|C5681	5
RL|S1|C5682	13
RL|S1|C5683	6
RL|S1|C5684	57
RL|S1|C5685	14
RL|S1|C5686	14
RL|S1|C5687	14
RL|S1|C5688	5
RL|S1|C5689	6
RL|S1|C5690	13
RL|S1|C5691	37
RL|S1|C5692	14
RL|S1|C5693	8
RL|S1|C5694	6
RL|S1|C5695	5
RL|S1|C5696	29
RL|S1|C5697	6
RL|S1|C5698	6
RL|S1|C5699	14
RL|S1|C5700	3
RL|S1|C5701	14
RL|S1|C5702	14
RL|S1|C5703	14
RL|S1|C5704	14
RL|S1|C5705	43
RL|S1|C5706	2
RL|S1|C5707	14
RL|S1|C5708	14
RL|S1|C5709	14
RL|S1|C5710	5
RL|S1|C5711	14
RL|S1|C5712	14
RL|S1|C5713	5
RL|S1|C5714	5
RL|S1|C5715	14
RL|S1|C5716	14
RL|S1|C5717	5
RL|S1|C5718	6
RL|S1|C5719	13
RL|S1|C5720	10
RL|S1|C5721	29
RL|S1|C5722	13
RL|S1|C5723	14
RL|S1|C5724	13
RL|S1|C5725	6
RL|S1|C5726	14
RL|S1|C5727	13
RL|S1|C5728	14
RL|S1|C5729	13
RL|S1|C5730	32
RL|S1|C5731	22
RL|S1|C5732	14
RL|S1|C5733	6
RL|S1|C5734	14
RL|S1|C5735	14
RL|S1|C5736	14
RL|S1|C5737	13
RL|S1|C5738	14
RL|S1|C5739	5
RL|S1|C5740	14
RL|S1|C5741	5
RL|S1|C5742	16
RL|S1|C5743	5
RL|S1|C5744	13
RL|S1|C5745	6
RL|S1|C5746	13
RL|S1|C5747	14
RL|S1|C5748	23
RL|S1|C5749	14
RL|S1|C5750	13
RL|S1|C5751	13
RL|S1|C5752	5
RL|S1|C5753	6
RL|S1|C5754	3
RL|S1|C5755	20
RL|S1|C5756	5
RL|S1|C5757	13
RL|S1|C5758	6
RL|S1|C5759	13
RL|S1|C5760	5
RL|S1|C5761	13
RL|S1|C5762	6
RL|S1|C5763	13
RL|S1|C5764	6
RL|S1|C5765	6
RL|S1|C5766	14
RL|S1|C5767	14
RL|S1|C5768	31
RL|S1|C5769	13
RL|S1|C5770	13
RL|S1|C5771	13
RL|S1|C5772	6
RL|S1|C5773	14
RL|S1|C5774	5
RL|S1|C5775	13
RL|S1|C5776	6
RL|S1|C5777	14
RL|S1|C5778	6
RL|S1|C5779	5
RL|S1|C5780	6
RL|S1|C5781	13
RL|S1|C5782	42
RL|S1|C5783	5
RL|S1|C5784	5
RL|S1|C5785	14
RL|S1|C5786	6
RL|S1|C5787	27
RL|S1|C5788	14
RL|S1|C5789	5
RL|S1|C5790	5
RL|S1|C5791	6
RL|S1|C5792	14
RL|S1|C5793	6
RL|S1|C5794	14
RL|S1|C5795	38
RL|S1|C5796	5
RL|S1|C5797	5
RL|S1|C5798	5
RL|S1|C5799	6
RL|S1|C5800	14
RL|S1|C5801	13
RL|S1|C5802	14
RL|S1|C5803	6
RL|S1|C5804	29
RL|S1|C5805	13
RL|S1|C5806	14
RL|S1|C5807	6
RL|S1|C5808	6
RL|S1|C5809	14
RL|S1|C5810	6
RL|S1|C5811	14
RL|S1|C5812	31
RL|S1|C5813	5
RL|S1|C5814	5
RL|S1|C5815	2
RL|S1|C5816	13
RL|S1|C5817	6
RL|S1|C5818	6
RL|S1|C5819	6
RL|S1|C5820	0
RL|S1|C5821	14
RL|S1|C5822	52
RL|S1|C5823	6
RL|S1|C5824	13
RL|S1|C5825	6
RL|S1|C5826	6
RL|S1|C5827	13
RL|S1|C5828	36
RL|S1|C5829	14
RL|S1|C5830	14
RL|S1|C5831	14
RL|S1|C5832	14
RL|S1|C5833	14
RL|S1|C5834	14
RL|S1|C5835	13
RL|S1|C5836	6
RL|S1|C5837	13
RL|S1|C5838	6
RL|S1|C5839	52
RL|S1|C5840	24
RL|S1|C5841	13
RL|S1|C5842	14
RL|S1|C5843	56
RL|S1|C5844	6
RL|S1|C5845	6
RL|S1|C5846	2
RL|S1|C5847	6
RL|S1|C5848	1
RL|S1|C5849	32
RL|S1|C5850	13
RL|S1|C5851	5
RL|S1|C5852	7
RL|S1|C5853	13
RL|S1|C5854	14
RL|S1|C5855	5
RL|S1|C5856	13
RL|S1|C5857	13
RL|S1|C5858	6
RL|S1|C5859	6
RL|S1|C5860	10
RL|S1|C5861	14
RL|S1|C5862	9
RL|S1|C5863	14
RL|S1|C5864	14
RL|S1|C5865	5
RL|S1|C5866	31
RL|S1|C5867	13
RL|S1|C5868	5
RL|S1|C5869	37
RL|S1|C5870	5
RL|S1|C5871	3
RL|S1|C5872	21
RL|S1|C5873	14
RL|S1|C5874	5
RL|S1|C5875	35
RL|S1|C5876	13
RL|S1|C5877	6
RL|S1|C5878	42
RL|S1|C5879	6
RL|S1|C5880	14
RL|S1|C5881	6
RL|S1|C5882	5
RL|S1|C5883	14
RL|S1|C5884	13
RL|S1|C5885	14
RL|S1|C5886	37
RL|S1|C5887	14
RL|S1|C5888	5
RL|S1|C5889	13
RL|S1|C5890	6
RL|S1|C5891	6
RL|S1|C5892	14
RL|S1|C5893	14
RL|S1|C5894	14
RL|S1|C5895	14
RL|S1|C5896	5
RL|S1|C5897	13
RL|S1|C5898	6
RL|S1|C5899	25
RL|S1|C5900	14
RL|S1|C5901	32
RL|S1|C5902	6
RL|S1|C5903	14
RL|S1|C5904	14
RL|S1|C5905	14
RL|S1|C5906	6
RL|S1|C5907	14
RL|S1|C5908	14
RL|S1|C5909	6
RL|S1|C5910	23
RL|S1|C5911	13
RL|S1|C5912	5
RL|S1|C5913	13
RL|S1|C5914	14
RL|S1|C5915	6
RL|S1|C5916	6
RL|S1|C5917	14
RL|S1|C5918	6
RL|S1|C5919	13
RL|S1|C5920	31
RL|S1|C5921	14
RL|S1|C5922	14
RL|S1|C5923	6
RL|S1|C5924	3
RL|S1|C5925	11
RL|S1|C5926	6
RL|S1|C5927	14
RL|S1|C5928	14
RL|S1|C5929	13
RL|S1|C5930	14
RL|S1|C5931	13
RL|S1|C5932	13
RL|S1|C5933	3
RL|S1|C5934	6
RL|S1|C5935	14
RL|S1|C5936	3
RL|S1|C5937	3
RL|S1|C5938	6
RL|S1|C5939	6
RL|S1|C5940	6
RL|S1|C5941	14
RL|S1|C5942	14
RL|S1|C5943	6
RL|S1|C5944	13
RL|S1|C5945	5
RL|S1|C5946	6
RL|S1|C5947	13
RL|S1|C5948	14
RL|S1|C5949	14
RL|S1|C5950	14
RL|S1|C5951	14
RL|S1|C5952	14
RL|S1|C5953	14
RL|S1|C5954	34
RL|S1|C5955	13
RL|S1|C5956	5
RL|S1|C5957	6
RL|S1|C5958	6
RL|S1|C5959	13
RL|S1|C5960	13
RL|S1|C5961	5
RL|S1|C5962	43
RL|S1|C5963	13
RL|S1|C5964	14
RL|S1|C5965	14
RL|S1|C5966	13
RL|S1|C5967	6
RL|S1|C5968	6
RL|S1|C5969	6
RL|S1|C5970	13
RL|S1|C5971	5
RL|S1|C5972	14
RL|S1|C5973	14
RL|S1|C5974	14
RL|S1|C5975	14
RL|S1|C5976	5
RL|S1|C5977	14
RL|S1|C5978	5
RL|S1|C5979	13
RL|S1|C5980	6
RL|S1|C5981	6
RL|S1|C5982	5
RL|S1|C5983	6
RL|S1|C5984	14
RL|S1|C5985	14
RL|S1|C5986	20
RL|S1|C5987	6
RL|S1|C5988	14
RL|S1|C5989	14
RL|S1|C5990	24
RL|S1|C5991	14
RL|S1|C5992	13
RL|S1|C5993	6
RL|S1|C5994	14
RL|S1|C5995	6
RL|S1|C5996	5
RL|S1|C5997	14
RL|S1|C5998	5
RL|S1|C5999	6
RL|S1|C6000	42
RL|S1|C6001	4
RL|S1|C6002	14
RL|S1|C6003	5
RL|S1|C6004	6
RL|S1|C6005	25
RL|S1|C6006	14
RL|S1|C6007	24
RL|S1|C6008	14
RL|S1|C6009	6
RL|S1|C6010	13
RL|S1|C6011	4
RL|S1|C6012	22
RL|S1|C6013	6
RL|S1|C6014	14
RL|S1|C6015	13
RL|S1|C6016	14
RL|S1|C6017	6
RL|S1|C6018	15
RL|S1|C6019	6
RL|S1|C6020	6
RL|S1|C6021	13
RL|S1|C6022	13
RL|S1|C6023	6
RL|S1|C6024	13
RL|S1|C6025	39
RL|S1|C6026	5
RL|S1|C6027	5
RL|S1|C6028	14
RL|S1|C6029	14
RL|S1|C6030	13
RL|S1|C6031	6
RL|S1|C6032	6
RL|S1|C6033	14
RL|S1|C6034	13
RL|S1|C6035	14
RL|S1|C6036	5
RL|S1|C6037	43
RL|S1|C6038	5
RL|S1|C6039	6
RL|S1|C6040	6
RL|S1|C6041	5
RL|S1|C6042	6
RL|S1|C6043	14
RL|S1|C6044	14
RL|S1|C6045	14
RL|S1|C6046	36
RL|S1|C6047	6
RL|S1|C6048	14
RL|S1|C6049	8
RL|S1|C6050	38
RL|S1|C6051	14
RL|S1|C6052	5
RL|S1|C6053	13
RL|S1|C6054	14
RL|S1|C6055	6
RL|S1|C6056	13
RL|S1|C6057	14
RL|S1|C6058	29
RL|S1|C6059	5
RL|S1|C6060	14
RL|S1|C6061	6
RL|S1|C6062	14
RL|S1|C6063	6
RL|S1|C6064	5
RL|S1|C6065	43
RL|S1|C6066	22
RL|S1|C6067	5
RL|S1|C6068	6
RL|S1|C6069	13
RL|S1|C6070	13
RL|S1|C6071	13
RL|S1|C6072	6
RL|S1|C6073	6
RL|S1|C6074	13
RL|S1|C6075	57
RL|S1|C6076	34
RL|S1|C6077	6
RL|S1|C6078	14
RL|S1|C6079	14
RL|S1|C6080	5
RL|S1|C6081	6
RL|S1|C6082	14
RL|S1|C6083	6
RL|S1|C6084	14
RL|S1|C6085	6
RL|S1|C6086	13
RL|S1|C6087	6
RL|S1|C6088	13
RL|S1|C6089	5
RL|S1|C6090	6
RL|S1|C6091	13
RL|S1|C6092	13
RL|S1|C6093	57
RL|S1|C6094	5
RL|S1|C6095	5
RL|S1|C6096	6
RL|S1|C6097	14
RL|S1|C6098	14
RL|S1|C6099	14
RL|S1|C6100	5
RL|S1|C6101	13
RL|S1|C6102	5
RL|S1|C6103	13
RL|S1|C6104	5
RL|S1|C6105	6
RL|S1|C6106	13
RL|S1|C6107	6
RL|S1|C6108	14
RL|S1|C6109	5
RL|S1|C6110	14
RL|S1|C6111	6
RL|S1|C6112	0
RL|S1|C6113	6
RL|S1|C6114	6
RL|S1|C6115	13
RL|S1|C6116	6
RL|S1|C6117	6
RL|S1|C6118	13
RL|S1|C6119	6
RL|S1|C6120	14
RL|S1|C6121	31
RL|S1|C6122	5
RL|S1|C6123	6
RL|S1|C6124	46
RL|S1|C6125	14
RL|S1|C6126	5
RL|S1|C6127	6
RL|S1|C6128	14
RL|S1|C6129	6
RL|S1|C6130	6
RL|S1|C6131	14
RL|S1|C6132	13
RL|S1|C6133	14
RL|S1|C6134	14
RL|S1|C6135	8
RL|S1|C6136	14
RL|S1|C6137	5
RL|S1|C6138	14
RL|S1|C6139	5
RL|S1|C6140	6
RL|S1|C6141	14
RL|S1|C6142	14
RL|S1|C6143	31
RL|S1|C6144	13
RL|S1|C6145	6
RL|S1|C6146	5
RL|S1|C6147	14
RL|S1|C6148	13
RL|S1|C6149	13
RL|S1|C6150	6
RL|S1|C6151	14
RL|S1|C6152	20
RL|S1|C6153	13
RL|S1|C6154	6
RL|S1|C6155	14
RL|S1|C6156	27
RL|S1|C6157	14
RL|S1|C6158	5
RL|S1|C6159	6
RL|S1|C6160	14
RL|S1|C6161	6
RL|S1|C6162	20
RL|S1|C6163	14
RL|S1|C6164	13
RL|S1|C6165	5
RL|S1|C6166	14
RL|S1|C6167	6
RL|S1|C6168	14
RL|S1|C6169	6
RL|S1|C6170	30
RL|S1|C6171	20
RL|S1|C6172	14
RL|S1|C6173	14
RL|S1|C6174	6
RL|S1|C6175	14
RL|S1|C6176	14
RL|S1|C6177	14
RL|S1|C6178	57
RL|S1|C6179	5
RL|S1|C6180	6
RL|S1|C6181	30
RL|S1|C6182	5
RL|S1|C6183	14
RL|S1|C6184	5
RL|S1|C6185	6
RL|S1|C6186	5
RL|S1|C6187	29
RL|S1|C6188	10
RL|S1|C6189	14
RL|S1|C6190	6
RL|S1|C6191	14
RL|S1|C6192	6
RL|S1|C6193	14
RL|S1|C6194	36
RL|S1|C6195	6
RL|S1|C6196	6
RL|S1|C6197	6
RL|S1|C6198	6
RL|S1|C6199	13
RL|S1|C6200	14
RL|S1|C6201	13
RL|S1|C6202	1
RL|S1|C6203	14
RL|S1|C6204	14
RL|S1|C6205	6
RL|S1|C6206	13
RL|S1|C6207	6
RL|S1|C6208	5
RL|S1|C6209	20
RL|S1|C6210	14
RL|S1|C6211	6
RL|S1|C6212	3
RL|S1|C6213	14
RL|S1|C6214	5
RL|S1|C6215	13
RL|S1|C6216	6
RL|S1|C6217	14
RL|S1|C6218	6
RL|S1|C6219	14
RL|S1|C6220	6
RL|S1|C6221	13
RL|S1|C6222	13
RL|S1|C6223	6
RL|S1|C6224	13
RL|S1|C6225	5
RL|S1|C6226	6
RL|S1|C6227	14
RL|S1|C6228	13
RL|S1|C6229	5
RL|S1|C6230	13
RL|S1|C6231	2
RL|S1|C6232	20
RL|S1|C6233	13
RL|S1|C6234	14
RL|S1|C6235	14
RL|S1|C6236	14
RL|S1|C6237	6
RL|S1|C6238	20
RL|S1|C6239	20
RL|S1|C6240	6
RL|S1|C6241	6
RL|S1|C6242	6
RL|S1|C6243	5
RL|S1|C6244	6
RL|S1|C6245	5
RL|S1|C6246	38
RL|S1|C6247	3
RL|S1|C6248	14
RL|S1|C6249	13
RL|S1|C6250	14
RL|S1|C6251	6
RL|S1|C6252	14
RL|S1|C6253	6
RL|S1|C6254	6
RL|S1|C6255	14
RL|S1|C6256	14
RL|S1|C6257	13
RL|S1|C6258	14
RL|S1|C6259	6
RL|S1|C6260	5
RL|S1|C6261	14
RL|S1|C6262	6
RL|S1|C6263	6
RL|S1|C6264	13
RL|S1|C6265	20
RL|S1|C6266	14
RL|S1|C6267	6
RL|S1|C6268	14
RL|S1|C6269	6
RL|S1|C6270	6
RL|S1|C6271	14
RL|S1|C6272	14
RL|S1|C6273	6
RL|S1|C6274	6
RL|S1|C6275	14
RL|S1|C6276	14
RL|S1|C6277	13
RL|S1|C6278	29
RL|S1|C6279	13
RL|S1|C6280	13
RL|S1|C6281	15
RL|S1|C6282	14
RL|S1|C6283	14
RL|S1|C6284	13
RL|S1|C6285	14
RL|S1|C6286	14
RL|S1|C6287	6
RL|S1|C6288	14
RL|S1|C6289	0
RL|S1|C6290	14
RL|S1|C6291	5
RL|S1|C6292	6
RL|S1|C6293	14
RL|S1|C6294	6
RL|S1|C6295	20
RL|S1|C6296	29
RL|S1|C6297	14
RL|S1|C6298	14
RL|S1|C6299	13
RL|S1|C6300	5
RL|S1|C6301	46
RL|S1|C6302	14
RL|S1|C6303	14
RL|S1|C6304	14
RL|S1|C6305	28
RL|S1|C6306	34
RL|S1|C6307	14
RL|S1|C6308	14
RL|S1|C6309	3
RL|S1|C6310	14
RL|S1|C6311	6
RL|S1|C6312	14
RL|S1|C6313	13
RL|S1|C6314	5
RL|S1|C6315	5
RL|S1|C6316	13
RL|S1|C6317	20
RL|S1|C6318	6
RL|S1|C6319	14
RL|S1|C6320	6
RL|S1|C6321	13
RL|S1|C6322	20
RL|S1|C6323	13
RL|S1|C6324	13
RL|S1|C6325	3
RL|S1|C6326	14
RL|S1|C6327	6
RL|S1|C6328	5
RL|S1|C6329	14
RL|S1|C6330	6
RL|S1|C6331	14
RL|S1|C6332	6
RL|S1|C6333	6
RL|S1|C6334	14
RL|S1|C6335	14
RL|S1|C6336	14
RL|S1|C6337	13
RL|S1|C6338	14
RL|S1|C6339	6
RL|S1|C6340	6
RL|S1|C6341	14
RL|S1|C6342	30
RL|S1|C6343	36
RL|S1|C6344	5
RL|S1|C6345	6
RL|S1|C6346	14
RL|S1|C6347	6
RL|S1|C6348	6
RL|S1|C6349	6
RL|S1|C6350	13
RL|S1|C6351	14
RL|S1|C6352	14
RL|S1|C6353	14
RL|S1|C6354	13
RL|S1|C6355	6
RL|S1|C6356	6
RL|S1|C6357	6
RL|S1|C6358	46
RL|S1|C6359	14
RL|S1|C6360	7
RL|S1|C6361	13
RL|S1|C6362	36
RL|S1|C6363	6
RL|S1|C6364	13
RL|S1|C6365	6
RL|S1|C6366	14
RL|S1|C6367	6
RL|S1|C6368	5
RL|S1|C6369	7
RL|S1|C6370	14
RL|S1|C6371	46
RL|S1|C6372	5
RL|S1|C6373	5
RL|S1|C6374	6
RL|S1|C6375	14
RL|S1|C6376	14
RL|S1|C6377	14
RL|S1|C6378	5
RL|S1|C6379	6
RL|S1|C6380	6
RL|S1|C6381	13
RL|S1|C6382	29
RL|S1|C6383	14
RL|S1|C6384	14
RL|S1|C6385	14
RL|S1|C6386	5
RL|S1|C6387	14
RL|S1|C6388	14
RL|S1|C6389	13
RL|S1|C6390	14
RL|S1|C6391	13
RL|S1|C6392	14
RL|S1|C6393	14
RL|S1|C6394	14
RL|S1|C6395	13
RL|S1|C6396	13
RL|S1|C6397	6
RL|S1|C6398	14
RL|S1|C6399	20
RL|S1|C6400	16
RL|S1|C6401	5
RL|S1|C6402	13
RL|S1|C6403	13
RL|S1|C6404	27
RL|S1|C6405	0
RL|S1|C6406	27
RL|S1|C6407	6
RL|S1|C6408	14
RL|S1|C6409	14
RL|S1|C6410	46
RL|S1|C6411	13
RL|S1|C6412	2
RL|S1|C6413	6
RL|S1|C6414	6
RL|S1|C6415	14
RL|S1|C6416	13
RL|S1|C6417	39
RL|S1|C6418	6
RL|S1|C6419	13
RL|S1|C6420	13
RL|S1|C6421	6
RL|S1|C6422	37
RL|S1|C6423	6
RL|S1|C6424	6
RL|S1|C6425	5
RL|S1|C6426	14
RL|S1|C6427	37
RL|S1|C6428	5
RL|S1|C6429	6
RL|S1|C6430	37
RL|S1|C6431	14
RL|S1|C6432	14
RL|S1|C6433	13
RL|S1|C6434	14
RL|S1|C6435	2
RL|S1|C6436	14
RL|S1|C6437	5
RL|S1|C6438	7
RL|S1|C6439	13
RL|S1|C6440	6
RL|S1|C6441	13
RL|S1|C6442	13
RL|S1|C6443	3
RL|S1|C6444	14
RL|S1|C6445	14
RL|S1|C6446	31
RL|S1|C6447	14
RL|S1|C6448	13
RL|S1|C6449	20
RL|S1|C6450	13
RL|S1|C6451	6
RL|S1|C6452	13
RL|S1|C6453	13
RL|S1|C6454	5
RL|S1|C6455	37
RL|S1|C6456	5
RL|S1|C6457	6
RL|S1|C6458	14
RL|S1|C6459	13
RL|S1|C6460	13
RL|S1|C6461	6
RL|S1|C6462	30
RL|S1|C6463	2
RL|S1|C6464	14
RL|S1|C6465	6
RL|S1|C6466	0
RL|S1|C6467	22
RL|S1|C6468	13
RL|S1|C6469	22
RL|S1|C6470	6
RL|S1|C6471	6
RL|S1|C6472	6
RL|S1|C6473	38
RL|S1|C6474	14
RL|S1|C6475	6
RL|S1|C6476	6
RL|S1|C6477	5
RL|S1|C6478	13
RL|S1|C6479	14
RL|S1|C6480	14
RL|S1|C6481	6
RL|S1|C6482	13
RL|S1|C6483	13
RL|S1|C6484	13
RL|S1|C6485	14
RL|S1|C6486	34
RL|S1|C6487	14
RL|S1|C6488	3
RL|S1|C6489	5
RL|S1|C6490	13
RL|S1|C6491	6
RL|S1|C6492	6
RL|S1|C6493	6
RL|S1|C6494	5
RL|S1|C6495	14
RL|S1|C6496	5
RL|S1|C6497	13
RL|S1|C6498	5
RL|S1|C6499	24
RL|S1|C6500	3
RL|S1|C6501	5
RL|S1|C6502	13
RL|S1|C6503	6
RL|S1|C6504	49
RL|S1|C6505	14
RL|S1|C6506	6
RL|S1|C6507	14
RL|S1|C6508	13
RL|S1|C6509	14
RL|S1|C6510	5
RL|S1|C6511	5
RL|S1|C6512	46
RL|S1|C6513	6
RL|S1|C6514	13
RL|S1|C6515	14
RL|S1|C6516	13
RL|S1|C6517	14
RL|S1|C6518	3
RL|S1|C6519	14
RL|S1|C6520	14
RL|S1|C6521	14
RL|S1|C6522	22
RL|S1|C6523	14
RL|S1|C6524	48
RL|S1|C6525	6
RL|S1|C6526	29
RL|S1|C6527	14
RL|S1|C6528	5
RL|S1|C6529	6
RL|S1|C6530	14
RL|S1|C6531	5
RL|S1|C6532	5
RL|S1|C6533	14
RL|S1|C6534	6
RL|S1|C6535	14
RL|S1|C6536	14
RL|S1|C6537	14
RL|S1|C6538	14
RL|S1|C6539	31
RL|S1|C6540	14
RL|S1|C6541	14
RL|S1|C6542	13
RL|S1|C6543	13
RL|S1|C6544	14
RL|S1|C6545	6
RL|S1|C6546	21
RL|S1|C6547	6
RL|S1|C6548	3
RL|S1|C6549	6
RL|S1|C6550	14
RL|S1|C6551	6
RL|S1|C6552	6
RL|S1|C6553	29
RL|S1|C6554	14
RL|S1|C6555	6
RL|S1|C6556	46
RL|S1|C6557	29
RL|S1|C6558	5
RL|S1|C6559	5
RL|S1|C6560	20
RL|S1|C6561	6
RL|S1|C6562	14
RL|S1|C6563	14
RL|S1|C6564	14
RL|S1|C6565	14
RL|S1|C6566	6
RL|S1|C6567	13
RL|S1|C6568	5
RL|S1|C6569	13
RL|S1|C6570	5
RL|S1|C6571	28
RL|S1|C6572	14
RL|S1|C6573	12
RL|S1|C6574	13
RL|S1|C6575	13
RL|S1|C6576	14
RL|S1|C6577	13
RL|S1|C6578	13
RL|S1|C6579	5
RL|S1|C6580	5
RL|S1|C6581	14
RL|S1|C6582	30
RL|S1|C6583	6
RL|S1|C6584	20
RL|S1|C6585	13
RL|S1|C6586	6
RL|S1|C6587	14
RL|S1|C6588	14
RL|S1|C6589	14
RL|S1|C6590	6
RL|S1|C6591	5
RL|S1|C6592	13
RL|S1|C6593	5
RL|S1|C6594	13
RL|S1|C6595	5
RL|S1|C6596	13
RL|S1|C6597	5
RL|S1|C6598	14
RL|S1|C6599	14
RL|S1|C6600	14
RL|S1|C6601	14
RL|S1|C6602	6
RL|S1|C6603	5
RL|S1|C6604	5
RL|S1|C6605	13
RL|S1|C6606	6
RL|S1|C6607	5
RL|S1|C6608	14
RL|S1|C6609	6
RL|S1|C6610	14
RL|S1|C6611	6
RL|S1|C6612	14
RL|S1|C6613	13
RL|S1|C6614	13
RL|S1|C6615	14
RL|S1|C6616	34
RL|S1|C6617	3
RL|S1|C6618	13
RL|S1|C6619	27
RL|S1|C6620	14
RL|S1|C6621	13
RL|S1|C6622	13
RL|S1|C6623	14
RL|S1|C6624	5
RL|S1|C6625	14
RL|S1|C6626	6
RL|S1|C6627	14
RL|S1|C6628	5
RL|S1|C6629	13
RL|S1|C6630	14
RL|S1|C6631	6
RL|S1|C6632	13
RL|S1|C6633	5
RL|S1|C6634	6
RL|S1|C6635	14
RL|S1|C6636	6
RL|S1|C6637	20
RL|S1|C6638	3
RL|S1|C6639	14
RL|S1|C6640	5
RL|S1|C6641	14
RL|S1|C6642	14
RL|S1|C6643	14
RL|S1|C6644	14
RL|S1|C6645	6
RL|S1|C6646	14
RL|S1|C6647	14
RL|S1|C6648	6
RL|S1|C6649	6
RL|S1|C6650	13
RL|S1|C6651	5
RL|S1|C6652	29
RL|S1|C6653	6
RL|S1|C6654	6
RL|S1|C6655	2
RL|S1|C6656	5
RL|S1|C6657	14
RL|S1|C6658	5
RL|S1|C6659	5
RL|S1|C6660	14
RL|S1|C6661	14
RL|S1|C6662	6
RL|S1|C6663	14
RL|S1|C6664	14
RL|S1|C6665	6
RL|S1|C6666	24
RL|S1|C6667	14
RL|S1|C6668	14
RL|S1|C6669	5
RL|S1|C6670	6
RL|S1|C6671	5
RL|S1|C6672	14
RL|S1|C6673	5
RL|S1|C6674	14
RL|S1|C6675	37
RL|S1|C6676	6
RL|S1|C6677	13
RL|S1|C6678	59
RL|S1|C6679	5
RL|S1|C6680	14
RL|S1|C6681	46
RL|S1|C6682	6
RL|S1|C6683	6
RL|S1|C6684	6
RL|S1|C6685	13
RL|S1|C6686	14
RL|S1|C6687	6
RL|S1|C6688	6
RL|S1|C6689	14
RL|S1|C6690	13
RL|S1|C6691	14
RL|S1|C6692	6
RL|S1|C6693	13
RL|S1|C6694	14
RL|S1|C6695	14
RL|S1|C6696	14
RL|S1|C6697	14
RL|S1|C6698	14
RL|S1|C6699	14
RL|S1|C6700	13
RL|S1|C6701	11
RL|S1|C6702	13
RL|S1|C6703	6
RL|S1|C6704	34
RL|S1|C6705	14
RL|S1|C6706	5
RL|S1|C6707	14
RL|S1|C6708	6
RL|S1|C6709	14
RL|S1|C6710	13
RL|S1|C6711	13
RL|S1|C6712	14
RL|S1|C6713	13
RL|S1|C6714	6
RL|S1|C6715	27
RL|S1|C6716	6
RL|S1|C6717	13
RL|S1|C6718	13
RL|S1|C6719	46
RL|S1|C6720	5
RL|S1|C6721	13
RL|S1|C6722	13
RL|S1|C6723	55
RL|S1|C6724	6
RL|S1|C6725	14
RL|S1|C6726	6
RL|S1|C6727	5
RL|S1|C6728	14
RL|S1|C6729	6
RL|S1|C6730	5
RL|S1|C6731	13
RL|S1|C6732	5
RL|S1|C6733	14
RL|S1|C6734	14
RL|S1|C6735	14
RL|S1|C6736	5
RL|S1|C6737	25
RL|S1|C6738	2
RL|S1|C6739	14
RL|S1|C6740	6
RL|S1|C6741	13
RL|S1|C6742	5
RL|S1|C6743	5
RL|S1|C6744	5
RL|S1|C6745	42
RL|S1|C6746	14
RL|S1|C6747	14
RL|S1|C6748	57
RL|S1|C6749	5
RL|S1|C6750	6
RL|S1|C6751	6
RL|S1|C6752	5
RL|S1|C6753	13
RL|S1|C6754	5
RL|S1|C6755	14
RL|S1|C6756	6
RL|S1|C6757	6
RL|S1|C6758	14
RL|S1|C6759	30
RL|S1|C6760	3
RL|S1|C6761	14
RL|S1|C6762	14
RL|S1|C6763	5
RL|S1|C6764	47
RL|S1|C6765	14
RL|S1|C6766	6
RL|S1|C6767	6
RL|S1|C6768	6
RL|S1|C6769	6
RL|S1|C6770	5
RL|S1|C6771	6
RL|S1|C6772	7
RL|S1|C6773	6
RL|S1|C6774	14
RL|S1|C6775	13
RL|S1|C6776	14
